energy0,correlation0,homogeneity0,contrast0,energy45,correlation45,homogeneity45,contrast45,energy90,correlation90,homogeneity90,contrast90,energy135,correlation135,homogeneity135,contrast135,asym,border,color,diameter,label
0.338702801,0.98411362,0.822331512,82.53195967,0.336174315,0.9761151690000001,0.776343965,123.95749270000002,0.33928470899999996,0.984818332,0.8515605759999999,78.87671249,0.33688107799999994,0.980071192,0.79579273,103.4265252,1.11e-05,13323.667440000001,0.058861448,535.8922024,mls
0.333631597,0.983343161,0.8733122040000001,77.84049587,0.329532571,0.9720174220000001,0.806113833,130.5331541,0.33253684,0.979164712,0.848837996,97.34001508,0.330147368,0.97582918,0.8141942040000001,112.75206259999999,8.73e-06,7599.710932999999,0.073404451,419.8601688999999,mls
0.329622343,0.986850672,0.850276024,48.71980558,0.326826642,0.979524053,0.796776962,75.77137432,0.328967163,0.98550618,0.836699999,53.68851189,0.32703336,0.982527706,0.794114058,64.65633911,2.79e-06,21878.52406,0.052834177,639.0432732999999,mls
0.272494326,0.97533296,0.8224490659999999,86.64436642,0.265848912,0.950328673,0.70699114,173.87660019999998,0.269416704,0.963790415,0.759015551,127.0235778,0.267360899,0.963544143,0.7483983059999999,127.615284,1.15e-05,5815.171464999999,0.075434995,345.5457394,mls
0.305173302,0.981552103,0.827748831,96.10832825,0.30234846,0.976303987,0.7856336190000001,123.21130330000001,0.305653108,0.9825254609999999,0.839776092,91.04440501,0.302336282,0.974844435,0.787009087,130.8004838,2.54e-06,12402.99282,0.058355070999999994,512.3711241000001,mls
0.28404813100000004,0.969574523,0.787985775,125.2960101,0.27887086699999997,0.9544901990000001,0.696464486,186.75035549999998,0.2825904,0.9647945920000001,0.746393878,144.9086189,0.278708196,0.952994485,0.711332662,192.8880466,1.98e-05,3719.3912619999996,0.10601898900000001,299.48211969999994,mls
0.307853257,0.981938175,0.810400259,84.07407407,0.304635652,0.9730677320000001,0.752176927,125.12261059999999,0.30826889399999996,0.982796708,0.82220954,80.08529445,0.305445264,0.978027182,0.769790181,102.0818752,1.5399999999999998e-05,11125.33487,0.06881801,470.3284159,mls
0.29006391,0.922941573,0.673168443,224.70764619999997,0.284582567,0.9029454709999999,0.636104167,281.8203584,0.293812835,0.947897228,0.7201519270000001,152.30648440000002,0.286305562,0.920580482,0.641562899,230.61301009999997,8.329999999999999e-05,1642.581415,0.18099977,173.469719,mls
0.37940550700000003,0.98084406,0.855005503,78.09426742,0.375247341,0.9703603670000001,0.802748385,120.65475179999999,0.37828894,0.978289765,0.852348733,88.45606525,0.37549737299999997,0.971092286,0.8106318570000001,117.67531159999999,1.32e-05,8164.6990590000005,0.034390618,402.6495799,mls
0.31559107399999997,0.982266601,0.8430943259999999,83.52769674,0.313243767,0.978839992,0.823243728,99.46676697,0.316000416,0.982399626,0.868985204,82.88172994,0.311803398,0.9717627190000001,0.790517018,132.734879,1.65e-05,8087.224898,0.058316585,442.2886506,mls
0.31425839899999997,0.985781742,0.78911924,58.293133,0.311902243,0.980546038,0.725757013,79.66527211,0.31430846,0.9864214659999999,0.7890906740000001,55.66821089999999,0.311984854,0.9805848009999999,0.7323342279999999,79.50653624,8.98e-06,18751.91123,0.061903814,609.8604948,mls
0.271565028,0.9800697759999999,0.797264807,153.37321699999998,0.268627867,0.97482422,0.7480012970000001,193.19920980000003,0.272814236,0.983551365,0.822669931,126.6829699,0.268466833,0.974046194,0.74829055,199.1697862,1e-05,10122.22308,0.05260481,453.7782117,mls
0.399831503,0.968246774,0.826389175,52.60274561,0.39702850700000003,0.956998913,0.7863806870000001,71.19611219,0.40020437200000003,0.9706785309999999,0.833359745,48.56937811,0.397146485,0.9576144190000001,0.7867154390000001,70.17703095,1.86e-05,8224.910257,0.104111519,398.44249160000004,mls
0.34093976299999995,0.973336696,0.7869510279999999,142.75816650000002,0.336808405,0.962620094,0.715393391,199.63256919999998,0.33949091200000003,0.967849651,0.737504873,172.0069572,0.335406432,0.9528235999999999,0.6692511720000001,251.9521,4.16e-05,3322.101668,0.08542778,266.5746527,mls
0.382854111,0.97377869,0.795928005,131.06039270000002,0.381042227,0.972108823,0.795878677,139.28731409999997,0.38389785600000004,0.977543403,0.817373226,112.28117759999998,0.37868027200000004,0.957886793,0.71890555,210.3115065,1.0300000000000001e-05,4347.876378,0.084304354,292.95296260000003,mls
0.36428545700000003,0.9827090890000001,0.831592453,105.8202937,0.36084410299999997,0.9734404329999999,0.761572967,162.3464553,0.363288275,0.979507864,0.798160808,125.3888774,0.360948757,0.9740585209999999,0.762097315,158.5683644,1.1e-05,7446.208509,0.05647522,415.2772608,mls
0.300630132,0.964943942,0.7628209979999999,130.89533889999998,0.296743125,0.955737596,0.718489954,164.7560346,0.30300835800000003,0.9730970520000001,0.793830712,100.58147509999999,0.297060041,0.958337435,0.7119645379999999,155.0787684,3.73e-05,2499.117441,0.128615166,245.1830579,mls
0.299635888,0.970342987,0.8405165490000001,80.12650803,0.291384357,0.948213943,0.7520923890000001,139.1653107,0.296707728,0.961596363,0.801942721,103.6301777,0.292242852,0.95347477,0.75849334,125.02782690000001,3.78e-05,1756.9504949999998,0.181822857,214.0532603,mls
0.566580918,0.967336792,0.923580512,151.9086022,0.557667021,0.948276683,0.883465535,240.89320279999998,0.565182784,0.9610520859999999,0.9249302620000001,181.1584267,0.559367791,0.951496775,0.902535139,225.8961341,5.02e-05,682.2747866000001,0.096118921,100.4510995,mls
0.301583586,0.966652854,0.804526436,109.3727548,0.295335831,0.948073223,0.72786317,169.6027454,0.30054201199999997,0.964461146,0.7769720090000001,116.53168170000001,0.29616129,0.957252515,0.727572753,139.6214296,1.8100000000000003e-05,2014.142179,0.177703125,223.6184471,mls
0.318493039,0.96845679,0.838389242,66.36110674,0.315046118,0.960622193,0.800590983,82.78579152,0.317663425,0.96434272,0.816168241,75.01545285,0.314068689,0.9483447970000001,0.779928925,108.5971318,1.36e-05,11143.82874,0.074374761,472.4487325,mls
0.372496125,0.98862649,0.9061098679999999,90.53020555,0.3679896,0.9811323190000001,0.847785118,149.9650504,0.371306717,0.9872665999999999,0.891851547,101.3137379,0.36951337100000003,0.985119236,0.874017725,118.2760326,4.72e-06,10704.41073,0.028173662000000002,481.7676928,mls
0.281857375,0.977199198,0.8304831570000001,95.50899585,0.278807447,0.9716759620000001,0.7915767029999999,118.3394226,0.282312767,0.980503241,0.835590939,81.69191665,0.278098844,0.969583458,0.7679656140000001,127.08201909999998,8.01e-06,6221.090796,0.084627899,400.4156461,mls
0.33709232299999997,0.9745482670000001,0.830610174,75.90532702,0.33370790699999997,0.9643456029999999,0.780497235,106.2050607,0.337033015,0.974079666,0.827782731,77.31454541,0.334095107,0.966035813,0.791704425,101.1703713,5.8e-06,8713.9729,0.087578396,425.86261579999996,mls
0.44122628799999997,0.9836605140000001,0.889348941,67.39380609,0.438358772,0.978453391,0.852766735,88.8243039,0.441335101,0.98416387,0.889020877,65.3174093,0.437943378,0.9760683920000001,0.848980512,98.65628481,2.62e-05,5896.154754,0.09221343900000001,354.63612689999997,mls
0.287978548,0.9704816890000001,0.799988125,88.29294769,0.283918059,0.961980081,0.739593547,113.4327033,0.288394401,0.9748717179999999,0.8055966059999999,75.18369906,0.283723045,0.9589439759999999,0.737835393,122.4909465,1.3300000000000001e-05,5103.048542,0.10982117599999999,349.1545026,mls
0.39072813799999995,0.98858424,0.8945289890000001,72.10797017,0.38762678700000003,0.982661131,0.862181552,109.3871034,0.38887156,0.98316969,0.870478454,106.2633525,0.386382526,0.97869288,0.825664575,134.4219197,1.34e-05,7541.431955,0.053452492000000004,434.6647784,mls
0.31239571899999996,0.973391217,0.832260353,77.42368996,0.30838256399999997,0.962388325,0.768541082,109.2227209,0.31325284800000003,0.9766365640000001,0.843499728,67.99629535,0.309752615,0.9678292709999999,0.803283992,93.42244232,1.92e-05,6978.386895000001,0.09124628800000001,384.90632650000003,mls
0.422175075,0.9875275379999999,0.8802683020000001,63.72341785,0.419088248,0.979846745,0.828545435,102.90645759999998,0.421230627,0.984730498,0.8693110629999999,78.00193008,0.41935854100000003,0.980958199,0.836438226,97.23115645,7.65e-06,11147.46348,0.04732228,486.25811009999995,mls
0.34164201899999996,0.989082838,0.936360725,67.01027259,0.33771142200000004,0.984882239,0.905683595,92.6045873,0.340326568,0.9869772040000001,0.9265225659999999,79.89125091,0.33672582,0.980865232,0.900807355,117.2109613,1.13e-05,9855.934913,0.034749156,501.1146999,mls
0.310459346,0.97746275,0.846722063,62.06809601,0.305237744,0.9567237959999999,0.7572382209999999,118.99712530000001,0.308789533,0.970380085,0.820053732,81.54425211,0.307169913,0.97029682,0.8078056220000001,81.67520952,5.5e-06,9980.702415,0.071244041,443.68695329999997,mls
0.27614589300000003,0.9699078459999999,0.809864516,57.83439499,0.272867595,0.962101443,0.765195355,72.755422,0.275750115,0.9703710090000001,0.806519942,56.945942,0.27241459,0.95605314,0.76000849,84.36659989,1.87e-06,18126.29005,0.06774295400000001,602.5217217999999,mls
0.42255983799999997,0.979694407,0.8304716520000001,56.77578658,0.41945616700000005,0.9680488740000001,0.785181366,89.30027888,0.42154652600000003,0.9763608029999999,0.820995967,66.09153439,0.419572719,0.970259645,0.775254399,83.12139023,8.08e-06,12846.86384,0.029811125,459.77678099999997,mls
0.548801082,0.9645475729999999,0.818192618,124.43257539999999,0.5455927770000001,0.950577892,0.780124115,173.53510469999998,0.551532523,0.973831698,0.8540829520000001,91.78996876,0.54745632,0.9624951420000001,0.803759908,131.6902442,5.07e-05,4562.300663,0.019573897,221.4384821,mls
0.577743337,0.968800278,0.8372338159999999,87.10298408,0.575386021,0.958211514,0.8032270420000001,116.74110309999999,0.578847192,0.973945905,0.848637058,72.7030249,0.575915461,0.9625750409999999,0.806547679,104.55107029999999,3.65e-05,4203.41736,0.057455244,254.118404,mls
0.25510504100000003,0.977566685,0.8516493340000001,59.51226961,0.24882865,0.960393328,0.782104232,104.5735344,0.252202604,0.965709047,0.8161432059999999,90.79643909,0.24849951899999997,0.957948045,0.7779708479999999,111.0298176,1.17e-05,9263.131706,0.061860773,425.7923499,mls
0.26185704600000004,0.979694872,0.79727708,68.56398415,0.258623715,0.971719668,0.747868025,95.25991218,0.263472432,0.983708978,0.826502845,55.04156659,0.259141092,0.9744680240000001,0.7550644959999999,86.00230570000001,8.96e-06,12673.96618,0.07305623,511.6748524,mls
0.27395038,0.9889824159999999,0.878082048,61.87958285,0.27008207100000003,0.982350422,0.826848386,98.86459079999999,0.273009199,0.9867649829999999,0.8677359109999999,74.29082528,0.26993890800000003,0.983091497,0.820597985,94.71343979,4.5e-06,19010.17824,0.041949707999999995,635.0810266,mls
0.24342433300000002,0.96581818,0.814694618,75.46644930000001,0.23846970399999998,0.9516246420000001,0.7642641020000001,106.50504369999999,0.24274336800000001,0.964317407,0.80962548,78.76479055,0.238221271,0.949771872,0.755640348,110.58417150000001,1.18e-05,9334.472817,0.099519988,443.82467649999995,mls
0.36932178600000004,0.986798512,0.907065427,78.63469472,0.365309354,0.981046541,0.867200697,112.71135159999999,0.36860540299999994,0.984971838,0.907787204,89.49308552,0.36478426700000005,0.9789945179999999,0.869029596,124.9142031,2e-05,4043.401555,0.073197403,377.605981,mls
0.324458701,0.955538698,0.7980799759999999,94.44583671,0.319747047,0.9387466940000001,0.737064512,129.76722809999998,0.32622750699999997,0.964359772,0.816952439,75.7171463,0.32102276,0.951610755,0.772403903,102.514273,4.7499999999999996e-05,2768.009314,0.166192903,242.3731134,mls
0.312751883,0.987820644,0.901581163,78.16510034,0.308572985,0.9819890290000001,0.863411796,115.30343729999998,0.311758009,0.9860293929999999,0.89503939,89.5968554,0.308028327,0.980413765,0.8565280190000001,125.38803200000001,6.96e-06,12713.838459999999,0.04324859599999999,543.3705163,mls
0.253912948,0.9749317479999999,0.821045624,81.68374044,0.250428577,0.9685885470000001,0.772445962,102.0898578,0.25339961899999996,0.9745321659999999,0.8109293409999999,82.96430885,0.249080247,0.9605576990000001,0.736794405,128.1907854,2.08e-05,6171.546218,0.091175114,393.3546608,mls
0.524210316,0.985441415,0.861287809,86.23881352,0.522682521,0.9814662000000001,0.8185957420000001,109.8178506,0.524276148,0.9864378859999999,0.8539513390000001,80.33783106,0.522358891,0.979526015,0.81394551,121.3139799,1.21e-05,13781.08408,0.023971403999999998,526.2930269999999,mls
0.27761619600000004,0.987695352,0.841489618,90.56068512,0.274249585,0.9811552590000001,0.781031562,138.40290890000003,0.276424155,0.986016846,0.816115093,102.9009728,0.273558879,0.9808490540000001,0.759529505,140.6517987,1.67e-06,23516.47207,0.038044375,695.9730742,mls
0.365971689,0.9847379159999999,0.88517444,89.24618501,0.363171677,0.978441325,0.828004937,125.9660562,0.36556821100000003,0.984181159,0.869775533,92.4971969,0.363044729,0.97692128,0.833351574,134.8475884,7.67e-06,10313.01566,0.050279725,542.6706128,mls
0.282417621,0.9812382540000001,0.859834045,83.79670642,0.27684172,0.9679786020000001,0.785666553,142.50027340000003,0.281025535,0.9772982020000001,0.844790065,101.3122186,0.27797241899999997,0.9719115159999999,0.812555569,124.99818700000002,8.19e-06,6377.331277,0.069684358,393.8609059,mls
0.397034903,0.974547895,0.785690936,76.42505517,0.39409411,0.9642489879999999,0.735683978,107.28462809999999,0.396989796,0.974489739,0.7732401990000001,76.60277942,0.394128646,0.965575298,0.711065176,103.304526,2.58e-05,5483.509525,0.08614646,339.4921455,mls
0.35547298299999996,0.98783113,0.89364284,87.49196978,0.352079707,0.981653546,0.847937362,131.7249303,0.35475635200000005,0.985777958,0.884712637,102.23465379999999,0.352153049,0.9815146999999999,0.851965009,132.7218261,3.53e-06,10505.497290000001,0.047696162,527.4131619,mls
0.275448249,0.9775299479999999,0.839313711,96.95921159,0.27104920000000005,0.970183483,0.7910375340000001,128.243968,0.276814816,0.981633263,0.8563507090000001,79.31201663,0.272498272,0.97309355,0.811699587,115.72746219999999,1.36e-05,8319.780843999999,0.083626927,413.125487,mls
0.26025527,0.979567532,0.846122113,79.67343798,0.255579954,0.9696773959999999,0.782786468,117.8664753,0.25996364899999996,0.978889502,0.841122295,82.3078169,0.256590796,0.972104255,0.7983628629999999,108.43307240000001,4.01e-06,12310.19907,0.065117827,509.9811978,mls
0.34258295,0.981868957,0.8492287959999999,68.04481547,0.340715517,0.97844382,0.819745645,80.83965322,0.34293021100000004,0.9835454440000001,0.861374964,61.75221811,0.34013998700000003,0.974321425,0.7998460059999999,96.29939395,4.04e-06,13661.47972,0.059812128,540.6526072,mls
0.22552788,0.974449377,0.850497202,62.15816311,0.221108836,0.962792089,0.7975599170000001,90.25751302,0.225242933,0.9736094040000001,0.8490317820000001,64.20634686,0.22109796199999998,0.964187413,0.7969763190000001,86.87279113,1.0300000000000001e-05,13738.2619,0.071757476,546.4140436,mls
0.313292026,0.984984118,0.8855445390000001,40.97845936,0.307977495,0.9677593720000001,0.807057774,87.7703896,0.309457617,0.967773887,0.8205229340000001,87.83013396,0.30729047,0.963051203,0.7947071929999999,100.5876925,9.28e-06,14837.612309999999,0.036750145,488.98412429999996,mls
0.382953795,0.984455098,0.862422721,49.48695752,0.380463282,0.975085599,0.801529225,79.28682028,0.38235256700000003,0.9808945859999999,0.847212759,60.81818201,0.38085691200000005,0.978002651,0.8249716579999999,70.00368365,3.47e-06,18406.43863,0.053805049,603.7081632999999,mls
0.246388009,0.977388987,0.838015854,69.987184,0.24268715300000002,0.96851869,0.78236583,97.19372042,0.247012153,0.979743925,0.846961671,62.72021701,0.242921179,0.968635115,0.784655355,96.83427582,9.87e-06,9233.594274,0.076959168,471.7259252,mls
0.28948000399999996,0.98395525,0.8409709459999999,66.997686,0.28564161600000004,0.971819567,0.764714445,117.44965900000001,0.288004043,0.976678809,0.813917102,97.33533806,0.286074066,0.9725747029999999,0.782955471,114.3024242,5.95e-06,16898.63885,0.05229571400000001,574.5522346,mls
0.305087138,0.9776662740000001,0.878702445,56.75951129,0.299707017,0.962558445,0.830857774,94.93590664,0.302432321,0.966106632,0.845169108,86.07733392,0.298381901,0.9579678340000001,0.8209926909999999,106.5757508,7.45e-06,16203.456030000001,0.04900444599999999,555.0432777999999,mls
0.301385975,0.984143509,0.86801446,46.48356483,0.297853913,0.972056018,0.794644499,81.82004817,0.300159425,0.978721416,0.836022543,62.35469771,0.298333463,0.9751046790000001,0.807703422,72.89356277,3.85e-06,20531.51038,0.042726495999999996,632.8668241,mls
0.24580365399999998,0.973294911,0.797267753,63.65317468,0.241907748,0.963322868,0.738772456,87.24506847,0.24512859399999998,0.970182841,0.779423621,71.03038438,0.240483243,0.956785184,0.70892336,102.79646650000001,1.7e-05,7010.1187469999995,0.11043951800000001,401.75686310000003,mls
0.289686559,0.97524314,0.814644536,73.76825381,0.287679862,0.9729488940000001,0.797400572,80.49848195,0.290469535,0.979058355,0.8344886770000001,62.41312066,0.285977647,0.963182777,0.74244523,109.56042,4.52e-06,9067.256454,0.073469023,449.4519921,mls
0.26530472,0.9286167909999999,0.8345211840000001,37.85768549,0.25804104,0.897587714,0.7898468059999999,54.25733083,0.26559504100000003,0.9268774959999999,0.834754807,38.78019943,0.26025902,0.898037513,0.800162336,54.01903039,1.49e-05,6183.040253,0.171439068,350.5665423,mls
0.282805533,0.949778163,0.788821604,64.67378724,0.277237246,0.9199494890000001,0.729765778,102.8762407,0.282641966,0.9445331990000001,0.785503235,71.39909444,0.277958556,0.935394952,0.7433456159999999,83.02663345,1.05e-05,4688.427381,0.18054351300000002,310.8167474,mls
0.303133131,0.9881197970000001,0.895109467,61.00613716,0.29917805199999997,0.9804484509999999,0.8336473440000001,100.1695579,0.30064452,0.981526936,0.853506825,94.77192018,0.298425624,0.976659698,0.817376014,119.58068940000001,8.52e-06,13636.956619999999,0.033245024,537.9174153,mls
0.35832102600000004,0.970571388,0.807145019,71.02407991,0.355346586,0.956789673,0.76672969,104.2238207,0.359441749,0.975585301,0.8402142640000001,58.92670432,0.35688724299999997,0.970095977,0.7955588459999999,72.12885723,1.6800000000000002e-05,9312.569609,0.081870378,421.63952750000004,mls
0.24383982,0.9664372720000001,0.8106676159999999,75.80898158,0.23740120899999997,0.945284303,0.73502948,122.920194,0.24324452,0.9634136320000001,0.80502476,82.61898102,0.238399621,0.9549488290000001,0.7627261120000001,101.2085939,8.04e-06,4568.972324,0.143159756,312.4061952,mls
0.325957663,0.981113224,0.844332292,59.45170053,0.322887667,0.976610157,0.801170972,73.51350441,0.325033993,0.976272082,0.837858392,74.66080771,0.321537919,0.964177825,0.784946215,112.58791210000001,1.32e-05,11560.292459999999,0.058164595,478.22514259999997,mls
0.34518791,0.980088264,0.856338473,52.07512887,0.341095111,0.969781178,0.798388709,78.9240856,0.34262649799999995,0.9687607859999999,0.800117182,81.66204892,0.3393406,0.9571877259999999,0.7429359940000001,111.8150658,2.15e-05,6104.460712,0.071528464,351.38278039999994,mls
0.234600168,0.979966595,0.786850253,67.46831596,0.23142505800000002,0.972251493,0.7233572220000001,93.24494539,0.234357013,0.979405332,0.7767460209999999,69.35947548,0.23123775100000002,0.970460133,0.717141923,99.26455897,1.1e-05,12258.600709999999,0.072852356,537.1227066,mls
0.233725194,0.955275645,0.7592367720000001,91.87725632,0.22765170399999998,0.935161402,0.6899027440000001,132.64615020000002,0.232740781,0.951733408,0.750307983,99.07937257,0.22711214100000002,0.9308720090000001,0.6739893490000001,141.421347,3.5499999999999996e-05,2806.191067,0.19351060899999997,258.0536794,mls
0.298937192,0.981800463,0.797310519,68.94575768,0.295910416,0.975259166,0.746880925,93.54748765,0.299249163,0.982482249,0.799661142,66.37886172,0.295919224,0.975517367,0.744304538,92.57120593,9.95e-06,10033.4896,0.089964017,447.4816608,mls
0.217452497,0.967993765,0.799953259,71.58107106,0.21274472,0.9555630490000001,0.7471235479999999,99.00063649,0.218031217,0.971954166,0.8057715879999999,62.76260635,0.21219782899999998,0.956743771,0.734017693,96.37011794,6.56e-06,14900.34176,0.07544580299999999,542.7034593,mls
0.28643822,0.9838330259999999,0.796853947,69.15247062,0.283793077,0.977671156,0.740124807,95.36580073,0.286238832,0.983561695,0.790504986,70.30425414,0.28371473199999997,0.9773793940000001,0.73636569,96.61190491,5.52e-06,13649.054869999998,0.059990947,558.3185455,mls
0.370254006,0.98465023,0.817158747,96.19175595,0.36754841899999996,0.9767699009999999,0.769981115,145.4901125,0.36971438,0.98102407,0.819931755,118.92415179999999,0.36710102899999997,0.9740481679999999,0.763964102,162.5363304,7.45e-06,10290.567640000001,0.032704212,557.0822918,mls
0.36183508799999997,0.963815425,0.8060465720000001,62.91138091,0.358543834,0.9500562929999999,0.753440848,86.75837376,0.363053966,0.9724679390000001,0.829870578,47.87437343,0.35938623799999997,0.9615478190000001,0.7801690859999999,66.79617627,2.36e-05,6185.168888,0.093428612,346.6585755,mls
0.2581066,0.9805544620000001,0.7734179870000001,79.1284778,0.25506138,0.972972947,0.7223508009999999,109.73861550000001,0.259385227,0.98225111,0.822717178,72.24486266,0.255825066,0.9762401209999999,0.747827963,96.47282597,1.23e-05,7820.318793,0.081613517,460.7809244,mls
0.370446193,0.978353912,0.8242272270000001,67.64050406,0.368924068,0.9772750040000001,0.796252637,70.96968575,0.37112195600000003,0.982144468,0.8373405740000001,55.80260007,0.367732823,0.967044565,0.768153627,102.9191324,3.91e-06,14523.442669999999,0.042036258,512.588515,mls
0.28790625,0.98178132,0.851238898,67.83944313,0.28475506,0.976212505,0.7927293240000001,88.428174,0.287651899,0.9829371579999999,0.83364267,63.54600065,0.284613443,0.973982283,0.793984412,96.71885308,1.4599999999999999e-05,9910.628803,0.075262589,488.33533610000006,mls
0.39104514100000004,0.97147846,0.854639557,62.23850309,0.38807732,0.9587624020000001,0.804553782,90.03167693,0.391169635,0.973437068,0.8392159159999999,57.974576600000006,0.388630015,0.965108139,0.8056285240000001,76.1773943,4.76e-06,9838.610018000001,0.073748388,472.6737097,mls
0.345894388,0.9802448840000001,0.8230977820000001,56.74635182,0.34373422299999995,0.9721363740000001,0.7762569029999999,80.04475271,0.34612325200000005,0.9807261909999999,0.832925823,55.36080575,0.343720691,0.9714685209999999,0.784796243,81.96331656,8.25e-06,17538.84973,0.055798558,607.2976093,mls
0.268500571,0.981424355,0.821024174,89.52011529999999,0.265711209,0.975072589,0.7588581320000001,119.9166534,0.26872582300000003,0.9831791320000001,0.8171392590000001,81.08253005,0.26580369800000003,0.975406271,0.759813691,118.31143030000001,5.91e-06,14526.176459999999,0.0568224,551.9735174,mls
0.294684719,0.98567766,0.8538978159999999,61.82060051,0.292158999,0.979948762,0.804025853,86.42053990000001,0.29433497399999997,0.9848415709999999,0.844171138,65.42186222,0.291802577,0.978759807,0.791135618,91.54492105,1.23e-06,21040.52524,0.049240485,664.2186499,mls
0.3300587,0.9894188620000001,0.846348977,58.82730354,0.326591438,0.9813868490000001,0.772653557,103.30912629999999,0.32830584399999996,0.984182087,0.814818789,87.87671831,0.326443847,0.9801813540000001,0.7718685120000001,110.0000253,5.58e-06,21968.48562,0.030371695,635.6441386,mls
0.317566161,0.964104831,0.851904258,254.51396549999998,0.296899978,0.923188124,0.713033018,536.1462843,0.303604435,0.929639909,0.766972656,494.54444440000003,0.297462463,0.91936799,0.747955322,562.8107864,0.000202901,586.5972732000001,0.120370054,99.57906193,mls
0.283145969,0.961215565,0.7311455040000001,110.73888889999999,0.278738788,0.948743329,0.6717235090000001,146.2573086,0.28336971699999997,0.960915697,0.736381538,111.64088170000001,0.27853116,0.9435713090000001,0.675707307,161.0153041,3.5100000000000006e-05,3595.086678,0.148592332,287.12316880000003,mls
0.280213023,0.9790015540000001,0.861682805,52.71429644,0.276581739,0.971274007,0.81691635,71.97670739,0.27904087,0.976373328,0.83951439,59.29957277,0.275161173,0.965885322,0.7856199,85.47875627,1.05e-05,13799.87375,0.068513755,545.2418741,mls
0.30699738,0.964178655,0.814229891,59.13375644,0.302261562,0.9480379859999999,0.7581730459999999,85.77743472,0.305250328,0.95475211,0.77724747,74.77136822,0.30153175600000004,0.9457119140000001,0.755517875,89.61724972,1.4800000000000002e-05,6839.632167,0.133559333,377.5098704,mls
